1.900000000887303031e-05, 1.997899999997798659e-02, 3.999399999997876876e-02, 5.997199999995928010e-02, 7.998799999995753751e-02, 1.003739999999879728e-01, 1.200739999999882457e-01, 1.400339999999573593e-01, 1.600499999999556167e-01, 1.800649999999563988e-01, 2.003029999999625943e-01, 2.200029999999628672e-01, 2.400000000000090949e-01, 2.601269999999544780e-01, 2.805689999999572137e-01, 3.001019999999812171e-01, 3.217129999999883694e-01, 3.402259999999728279e-01, 3.603159999999547836e-01, 3.801080000000069958e-01, 4.000499999999647116e-01, 4.200089999999931933e-01, 4.402289999999879910e-01, 4.603740000000016153e-01, 4.799629999999979191e-01, 5.004240000000095279e-01, 5.199749999999880856e-01, 5.403059999999868523e-01, 5.600619999999594256e-01, 5.799659999999562388e-01, 6.000929999999584652e-01, 6.200159999999641514e-01, 6.400499999999738066e-01, 6.602689999999711290e-01, 6.801360000000045147e-01, 7.007639999999923930e-01, 7.199999999999704414e-01, 7.404050000000097498e-01, 7.599749999999971806e-01, 7.800090000000068358e-01, 8.003400000000056025e-01, 8.205039999999712563e-01, 8.404079999999680695e-01, 8.599779999999555002e-01, 8.801789999999982683e-01, 9.002689999999802239e-01, 9.203210000000012769e-01, 9.401889999999752945e-01, 9.602779999999597749e-01, 9.799600000000054933e-01, 1.000790999999992437e+00, 1.021270999999956075e+00, 1.040654999999958363e+00, 1.060633999999993193e+00, 1.080575000000010277e+00, 1.101035999999965043e+00, 1.120197999999959393e+00, 1.140119999999967604e+00, 1.160376999999982672e+00, 1.180132999999955246e+00, 1.200889999999958491e+00, 1.220776000000000749e+00, 1.240252999999995609e+00, 1.260156999999992422e+00, 1.280116999999961536e+00, 1.300243999999963762e+00, 1.320463999999958560e+00, 1.340051999999957388e+00, 1.360326999999983855e+00, 1.380101999999965301e+00, 1.400172999999995227e+00, 1.421153000000003885e+00, 1.440091999999992822e+00, 1.460088999999982207e+00, 1.480159999999955289e+00, 1.500176000000010390e+00, 1.522639999999967131e+00, 1.540076999999996588e+00, 1.560184999999989941e+00, 1.580553000000008979e+00, 1.600197999999977583e+00, 1.620046000000002095e+00, 1.640209999999967749e+00, 1.660039999999980864e+00, 1.680036999999970249e+00, 1.701276000000007116e+00, 1.720753999999999451e+00, 1.740212999999982912e+00, 1.760320999999976266e+00, 1.780688999999995303e+00, 1.801074999999968895e+00, 1.821127999999987424e+00, 1.841181000000005952e+00, 1.861492999999995845e+00, 1.881452999999964959e+00, 1.901782999999966250e+00, 1.921056999999962045e+00, 1.940125999999963824e+00, 1.961254999999994197e+00, 1.981493000000000393e+00, 2.000635999999985870e+00, 2.020317999999974745e+00, 2.041093999999986863e+00, 2.061442999999997028e+00, 2.081328999999982443e+00, 2.100100999999995111e+00, 2.120728999999982989e+00, 2.140893000000005486e+00, 2.160258999999996377e+00, 2.179958999999996649e+00, 2.200085999999998876e+00, 2.220100999999999658e+00, 2.239967999999976200e+00, 2.260057999999958156e+00, 2.280574000000001433e+00, 2.299978000000010070e+00, 2.320048999999983153e+00, 2.340045999999972537e+00, 2.359967999999980748e+00, 2.379964999999970132e+00, 2.399998999999979787e+00, 2.419959000000005744e+00, 2.439975000000004002e+00, 2.460397999999997865e+00, 2.480042999999966469e+00, 2.500391999999976633e+00, 2.519998999999984335e+00, 2.540367000000003372e+00, 2.560029999999983374e+00, 2.580119999999965330e+00, 2.600357999999971526e+00, 2.620057999999971798e+00, 2.640072999999972581e+00, 2.660088999999970838e+00, 2.680383000000006177e+00, 2.700026999999977306e+00, 2.720283999999992375e+00, 2.740150999999968917e+00, 2.760091999999986001e+00, 2.780106999999986783e+00, 2.799992999999972199e+00, 2.819971000000009553e+00, 2.840060999999991509e+00, 2.860261999999977434e+00, 2.879961999999977706e+00, 2.899976999999978489e+00, 2.920530999999982669e+00, 2.940137999999990370e+00, 2.960134999999979755e+00, 2.980650999999966189e+00, 3.000314000000003034e+00, 3.020552000000009230e+00, 3.040159999999957563e+00, 3.060174999999958345e+00, 3.080488000000002557e+00, 3.100131999999973686e+00, 3.120184999999992215e+00, 3.140032999999959884e+00, 3.159973999999976968e+00, 3.180565000000001419e+00, 3.200153999999997723e+00, 3.220094999999957963e+00, 3.239961999999991349e+00, 3.259976999999992131e+00, 3.279973999999981515e+00, 3.300193999999976313e+00, 3.320115999999984524e+00, 3.340428999999971893e+00, 3.360184000000003834e+00, 3.380236999999965519e+00, 3.400196999999991476e+00, 3.420342000000005100e+00, 3.440004999999985102e+00, 3.460298999999963598e+00, 3.480425999999965825e+00, 3.499996000000010099e+00, 3.520084999999994579e+00, 3.540323000000000775e+00, 3.560282999999969888e+00, 3.581429999999954816e+00, 3.600350999999989199e+00, 3.619958999999994376e+00, 3.640251999999975396e+00, 3.660397999999986496e+00, 3.680115999999998166e+00, 3.700150000000007822e+00, 3.719979999999964093e+00, 3.740329999999971733e+00, 3.759973999999999705e+00, 3.780193999999994503e+00, 3.799967999999978474e+00, 3.820112999999992098e+00, 3.840035999999997784e+00, 3.859959000000003471e+00, 3.880047999999987951e+00, 3.899989000000005035e+00, 3.920022999999957847e+00, 3.940094999999985248e+00, 3.960147000000006301e+00, 3.980384999999955653e+00, 4.000344999999981610e+00, 4.020267999999987296e+00, 4.039967999999987569e+00, 4.060540000000003147e+00, 4.080257999999957974e+00, 4.100291999999967629e+00, 4.120344999999986157e+00, 1.479999999673964339e-04, 2.018199999997705163e-02, 4.097699999999804277e-02, 5.978599999997413761e-02, 8.020999999996547558e-02, 1.006699999999796091e-01, 1.209460000000035507e-01, 1.409979999999677602e-01, 1.614399999999704960e-01, 1.850539999999796237e-01, 2.011369999999601532e-01, 2.207629999999767278e-01, 2.407039999999938118e-01, 2.598479999999767642e-01, 2.799929999999903885e-01, 3.010289999999713473e-01, 3.203209999999785396e-01, 3.398909999999659703e-01, 3.604449999999701504e-01, 3.807199999999966167e-01, 4.006430000000023028e-01, 4.201569999999605898e-01, 4.398199999999974352e-01, 4.609110000000100626e-01, 4.799810000000093169e-01, 4.999409999999784304e-01, 5.201969999999960237e-01, 5.399899999999888678e-01, 5.599679999999693791e-01, 5.799279999999953361e-01, 5.999989999999684187e-01, 6.198289999999815336e-01, 6.398449999999797910e-01, 6.601939999999899555e-01, 6.798009999999976571e-01, 6.999279999999998836e-01, 7.198689999999601241e-01, 7.397179999999821121e-01, 7.597149999999714964e-01, 7.797119999999608808e-01, 7.998759999999833781e-01, 8.197609999999713182e-01, 8.400179999999863867e-01, 8.597179999999866595e-01, 8.801039999999602514e-01, 9.025129999999990105e-01, 9.203579999999647043e-01, 9.400210000000015498e-01, 9.599249999999983629e-01, 9.799959999999714455e-01, 9.998449999999934334e-01, 1.019970999999998185e+00, 1.039708999999959360e+00, 1.059910000000002128e+00, 1.080091999999979180e+00, 1.100310999999976502e+00, 1.119788999999968837e+00, 1.139748999999994794e+00, 1.160432000000014341e+00, 1.180465999999967153e+00, 1.200352000000009411e+00, 1.219736000000011700e+00, 1.239714999999989686e+00, 1.260287000000005264e+00, 1.279800999999963551e+00, 1.299891000000002350e+00, 1.320333000000005086e+00, 1.340125999999997930e+00, 1.359918999999990774e+00, 1.380026999999984127e+00, 1.400191000000006625e+00, 1.419871999999998025e+00, 1.439831999999967138e+00, 1.459791999999993095e+00, 1.479714999999998781e+00, 1.499710999999990690e+00, 1.519726999999988948e+00, 1.539723999999978332e+00, 1.559775999999999385e+00, 1.580403999999987263e+00, 1.600048000000015236e+00, 1.620137999999997191e+00, 1.640041999999994005e+00, 1.660188000000005104e+00, 1.680035999999972773e+00, 1.699810000000013588e+00, 2.789999999777137418e-04, 2.021999999999479769e-02, 4.005000000000791260e-02, 6.013999999998986823e-02, 8.015499999999065039e-02, 1.000409999999760657e-01, 1.200189999999565771e-01, 1.400160000000028049e-01, 1.601609999999595857e-01, 1.800279999999929714e-01, 2.007299999999645479e-01, 2.205779999999890606e-01, 2.402229999999576648e-01, 2.601829999999836218e-01, 2.807729999999537540e-01, 3.002879999999663596e-01, 3.204519999999888569e-01, 3.406709999999861793e-01, 3.601859999999987849e-01, 3.804789999999798056e-01, 4.018309999999587490e-01, 4.202689999999620341e-01, 4.402099999999791180e-01, 4.601519999999936772e-01, 4.805569999999761421e-01, 5.003679999999803840e-01, 5.201799999999821011e-01, 5.401579999999626125e-01, 5.600249999999959982e-01, 5.803369999999858919e-01, 6.001860000000078799e-01, 6.200339999999755491e-01, 6.400309999999649335e-01, 6.600649999999745887e-01, 6.800250000000005457e-01, 7.001699999999573265e-01, 7.203529999999886968e-01, 7.406279999999583197e-01, 7.607360000000085165e-01, 7.802689999999756765e-01, 8.004509999999527281e-01, 8.200400000000058753e-01, 8.401859999999601314e-01, 8.607949999999959800e-01, 8.801789999999982683e-01, 9.002879999999890970e-01, 9.201359999999567663e-01, 9.401519999999550237e-01, 9.600739999999632346e-01, 9.801079999999728898e-01, 1.000197999999954845e+00, 1.020157999999980802e+00, 1.040024999999957345e+00, 1.060058999999967000e+00, 1.080148000000008324e+00, 1.100942999999972471e+00, 1.120123999999975695e+00, 1.140528999999958160e+00, 1.160320999999953528e+00, 1.180466999999964628e+00, 1.200537999999994554e+00, 1.220311999999978525e+00, 1.240290999999956512e+00, 1.260083000000008724e+00, 1.280153999999981806e+00, 1.300874999999962256e+00, 1.321223999999972420e+00, 1.340478999999959342e+00, 1.360791000000006079e+00, 1.381418999999993957e+00, 1.400691999999992277e+00, 1.420132999999964341e+00, 1.440111000000001695e+00, 1.460200999999983651e+00, 1.481050999999979467e+00, 1.500713999999959469e+00, 1.520116999999970631e+00, 1.540206999999952586e+00, 1.560963999999955831e+00, 1.581220999999970900e+00, 1.601607000000001335e+00, 1.620361000000002605e+00, 1.640728999999964799e+00, 1.660188000000005104e+00, 1.680555999999967298e+00, 1.700756999999953223e+00, 1.721198999999955959e+00, 1.740323999999986881e+00, 1.760135999999988599e+00, 1.780077000000005683e+00, 1.800166999999987638e+00, 1.820942999999999756e+00, 1.841050999999993110e+00, 1.860954999999989923e+00, 1.881544999999960055e+00, 1.901189999999985503e+00, 1.920203999999955613e+00, 1.940867999999966287e+00, 1.961755999999979849e+00, 1.982141999999953441e+00, 2.000135999999997694e+00, 2.020317999999974745e+00, 2.040351999999984400e+00, 2.060237999999969816e+00, 2.080735000000004220e+00, 2.100657999999953063e+00, 2.120710999999971591e+00, 2.141115999999954056e+00, 2.161093999999991411e+00, 2.181146999999953096e+00, 2.200400999999999385e+00, 2.220082999999988260e+00, 2.240506999999979598e+00, 2.260335999999995238e+00, 2.281297999999992498e+00, 2.300182000000006610e+00, 2.320141999999975724e+00, 2.340213000000005650e+00, 2.360340000000007876e+00, 2.380355000000008658e+00, 2.400110999999981232e+00, 2.420403999999962252e+00, 2.440122999999971398e+00, 2.460063999999988482e+00, 2.480042999999966469e+00, 2.500021000000003824e+00, 2.520017999999993208e+00, 2.540032999999993990e+00, 2.560196999999959644e+00, 2.580045999999981632e+00, 2.600134999999966112e+00, 2.620094999999992069e+00, 2.640667000000007647e+00, 2.660422999999980220e+00, 2.680048999999996795e+00, 2.700083000000006450e+00, 2.720023999999966691e+00, 2.740298999999993157e+00, 2.761075000000005275e+00, 2.780830999999977848e+00, 2.800587000000007265e+00, 2.820545999999978903e+00, 2.840765999999973701e+00, 2.861170999999956166e+00, 2.880295999999987089e+00, 2.900441000000000713e+00, 2.920344999999997526e+00, 2.940045999999995274e+00, 2.960412999999959993e+00, 2.980354999999974552e+00, 3.000054999999974825e+00, 3.020441000000005261e+00, 3.040419999999983247e+00, 3.060304999999971187e+00, 3.080061000000000604e+00, 3.100020999999969717e+00, 3.120054999999979373e+00, 3.140032999999959884e+00, 3.160048999999958141e+00, 3.180045000000006894e+00, 3.200097999999968579e+00, 3.220020999999974265e+00, 3.240092000000004191e+00, 3.260032999999964431e+00, 3.280029999999953816e+00, 3.300119999999992615e+00, 3.320338999999989937e+00, 3.340169000000003052e+00, 3.360128999999972166e+00, 3.380255999999974392e+00, 3.400029999999958363e+00, 3.420027000000004591e+00, 3.440227999999990516e+00, 3.460112999999978456e+00, 3.480239999999980682e+00, 3.500013999999964653e+00, 3.520344999999963420e+00, 3.540378999999973075e+00, 3.560505999999975302e+00, 3.582469000000003234e+00, 3.600610999999958040e+00, 3.620181000000002314e+00, 3.640289999999993142e+00, 3.660248999999964781e+00, 3.680024000000003070e+00, 3.700391999999965265e+00, 3.720591999999953714e+00, 3.740236999999979162e+00, 3.760159999999984848e+00, 3.780101000000001932e+00, 3.800078999999982443e+00, 3.820316999999988639e+00, 3.840165999999953783e+00, 3.860533999999972821e+00, 3.880066999999996824e+00, 3.900026999999965938e+00, 3.920171999999979562e+00, 3.940075999999976375e+00, 3.960072999999965759e+00, 3.980051000000003114e+00, 4.000029999999981101e+00, 4.020620000000008076e+00, 4.040115999999954965e+00, 4.060038999999960652e+00, 4.080072999999970307e+00, 4.100144000000000233e+00, 4.120641999999975269e+00, 4.140304999999955271e+00, 4.160171999999988657e+00, 4.180019999999956326e+00, 4.200017000000002554e+00, 4.220533999999986463e+00, 4.240271000000007007e+00, 4.260490000000004329e+00, 4.280653999999969983e+00, 4.300335999999958858e+00, 4.320387999999979911e+00, 4.340366999999957898e+00, 4.360084999999969568e+00, 4.380268000000000939e+00, 4.400208999999961179e+00, 4.420131999999966865e+00, 4.440257999999971616e+00, 4.460050999999964461e+00, 4.480029000000001815e+00, 4.500285999999960040e+00, 4.520041999999989457e+00, 4.540038999999978842e+00, 4.560035999999968226e+00, 4.580069999999977881e+00, 4.600585999999964315e+00, 4.620249000000001161e+00, 4.640338999999983116e+00, 4.660483999999996740e+00, 4.680387999999993554e+00, 4.700273999999978969e+00, 4.720549000000005435e+00, 4.740249000000005708e+00, 4.760133999999993648e+00, 4.780705999999952382e+00, 4.800035999999977321e+00, 4.820291999999994914e+00, 4.840158999999971456e+00, 4.860470999999961350e+00, 4.880059999999957654e+00, 4.900223999999980151e+00, 4.920073000000002139e+00, 4.940106999999954951e+00, 4.960084999999992306e+00, 4.980025999999952546e+00, 5.000152999999954773e+00, 5.020112999999980730e+00, 5.040034999999988941e+00, 5.060143999999979769e+00, 5.080084999999996853e+00, 5.100211999999999080e+00, 5.120226999999999862e+00, 5.140501999999969485e+00, 5.160369000000002870e+00, 5.180310999999960586e+00, 5.200158999999985099e+00, 5.220507999999995263e+00, 5.240116000000000440e+00, 5.260019999999997253e+00, 5.280034999999998035e+00, 5.300013999999976022e+00, 5.322588999999993575e+00, 5.340192999999999302e+00, 5.360597999999981766e+00, 5.380316999999990912e+00, 5.400147000000004027e+00, 5.420402999999964777e+00, 5.440269999999998163e+00, 5.460118999999963307e+00, 5.480059999999980391e+00, 5.500037999999960903e+00, 5.520035000000007130e+00, 5.540105999999980213e+00, 5.560028999999985899e+00, 5.580082000000004427e+00, 5.600059999999984939e+00, 5.620761999999956515e+00, 5.640071999999975105e+00, 5.660255000000006476e+00, 5.680678000000000338e+00, 5.700136999999983800e+00, 5.720301000000006297e+00, 5.740167999999982840e+00, 5.760479999999972733e+00, 5.780217999999990752e+00, 5.800325999999984106e+00, 5.820080999999959204e+00, 5.840114999999968859e+00, 5.860094000000003689e+00, 5.880275999999980741e+00, 5.900105999999993855e+00, 5.920028999999999542e+00, 5.940080999999963751e+00, 5.960040999999989708e+00, 5.980352999999979602e+00
